CSV DOWNLOAD 
GPSlog232R2 v2.0 - ID:6112 
DATE;TIME;LONDEG;LATDEG;HMSL;FIX;HACC;SV;TTFF;TEMP;VBAT; 
151207;120150;-49.1586237;66.9909791;1091.965;3D;1.502;10;35;38910;3.371;
151207;130150;-49.1585735;66.9910102;1093.102;3D;2.745;9;35;38634;3.364;
151207;140150;-49.1585841;66.9910249;1095.276;3D;1.718;9;35;38782;3.358;
151207;150150;-49.1585791;66.9910422;1101.772;3D;2.059;8;35;38463;3.362;
151207;160150;-49.1586066;66.9910095;1101.870;3D;1.408;11;35;39166;3.355;
151207;170150;-49.1585890;66.9910083;1096.898;3D;1.314;10;41;40641;3.348;
151207;180150;-49.1585910;66.9909869;1092.214;3D;1.808;9;35;42494;3.333;
151207;190150;-49.1585766;66.9909778;1094.915;3D;1.509;11;35;43583;3.313;
151207;200150;-49.1585517;66.9910071;1098.362;3D;1.321;10;35;44607;3.303;
151207;210150;-49.1585836;66.9910055;1093.353;3D;1.404;10;35;45439;3.285;
151207;220150;-49.1585826;66.9910153;1096.571;3D;1.251;11;35;45823;3.276;
151207;230150;-49.1585984;66.9910045;1094.640;3D;1.444;10;35;45759;3.273;
151208;000150;-49.1586035;66.9910121;1096.761;3D;2.006;7;35;46143;3.275;
151208;010150;-49.1585587;66.9910189;1094.330;3D;1.865;11;41;45951;3.270;
151208;020150;-49.1586215;66.9910321;1101.327;3D;2.886;9;35;45759;3.268;
151208;030150;-49.1586225;66.9909922;1090.307;3D;2.640;8;41;46143;3.275;
151208;040150;-49.1585947;66.9910127;1092.100;3D;1.391;11;35;46717;3.261;
151208;050150;-49.1585988;66.9910265;1096.907;3D;1.847;11;35;45951;3.266;
151208;060150;-49.1585759;66.9910235;1091.594;3D;1.594;8;35;46078;3.272;
151208;070150;-49.1586230;66.9910144;1087.395;3D;1.325;10;35;47295;3.252;
151208;080150;-49.1586225;66.9910263;1094.177;3D;1.669;12;35;46847;3.258;
151208;090150;-49.1586085;66.9910158;1098.782;3D;1.486;11;41;46463;3.263;
151208;100150;-49.1586171;66.9909833;1099.503;3D;1.922;8;35;46590;3.265;
151208;110150;-49.1585893;66.9910052;1096.673;3D;1.923;11;41;46639;3.257;
151208;120150;-49.1586320;66.9909921;1090.701;3D;1.401;11;39;46399;3.261;
151208;130150;-49.1586048;66.9910155;1095.493;3D;2.581;9;35;45823;3.265;
151208;140150;-49.1585935;66.9910225;1096.284;3D;2.469;8;35;45439;3.273;
151208;150150;-49.1585732;66.9910293;1101.662;3D;1.696;10;35;45046;3.275;
151208;160150;-49.1585956;66.9910126;1101.238;3D;1.401;11;35;45183;3.276;
151208;170150;-49.1585855;66.9910194;1095.528;3D;1.232;10;35;45375;3.280;
151208;180150;-49.1585847;66.9909851;1091.842;3D;1.721;9;35;45183;3.280;
151208;190150;-49.1585575;66.9910098;1099.017;3D;1.596;10;35;45759;3.276;
151208;200150;-49.1585738;66.9910187;1098.083;3D;1.333;9;35;45311;3.275;
151208;210150;-49.1585863;66.9910138;1092.770;3D;1.433;8;35;45695;3.268;
151208;220150;-49.1585822;66.9910154;1095.772;3D;1.354;12;35;43966;3.282;
151208;230150;-49.1586015;66.9910064;1094.277;3D;1.638;9;35;44223;3.292;
151209;000150;-49.1586030;66.9910103;1098.396;3D;2.510;7;41;44085;3.293;
151209;010150;-49.1585802;66.9910266;1095.779;3D;2.138;11;35;44030;3.293;
151209;020150;-49.1586242;66.9910377;1103.958;3D;2.775;10;35;43775;3.293;
151209;030150;-49.1586197;66.9909982;1088.645;3D;1.807;9;35;43263;3.298;
151209;040150;-49.1585992;66.9910106;1090.623;3D;1.262;10;35;43006;3.299;
151209;050150;-49.1585973;66.9910332;1099.558;3D;1.479;11;35;42814;3.296;
151209;060150;-49.1585686;66.9910368;1097.400;3D;1.671;10;35;43211;3.307;
151209;070150;-49.1586127;66.9910002;1084.568;3D;1.454;11;41;43390;3.299;
151209;080150;-49.1586289;66.9910243;1095.447;3D;1.801;13;35;43781;3.299;
151209;090150;-49.1586217;66.9910307;1099.796;3D;2.356;10;35;43839;3.292;
151209;100150;-49.1586001;66.9910043;1097.320;3D;1.803;8;35;44095;3.295;
151209;110150;-49.1585785;66.9909995;1094.088;3D;1.588;10;35;43839;3.280;
151209;120150;-49.1586337;66.9910069;1088.276;3D;1.486;8;41;43135;3.291;
151209;130150;-49.1586237;66.9910092;1093.441;3D;2.316;9;41;44095;3.299;
151209;140150;-49.1586052;66.9910222;1096.172;3D;3.126;8;35;45375;3.265;
151209;150150;-49.1586112;66.9910176;1097.152;3D;2.288;9;35;44926;3.279;
151209;160150;-49.1586244;66.9910135;1101.262;3D;1.352;10;35;45247;3.274;
151209;170150;-49.1585890;66.9910150;1099.079;3D;1.314;10;35;44926;3.276;
151209;180150;-49.1586123;66.9909775;1093.288;3D;1.709;9;35;48703;3.255;
151209;190150;-49.1585896;66.9910103;1100.737;3D;1.614;13;35;50046;3.228;
151209;200150;-49.1585761;66.9910071;1095.729;3D;2.074;11;35;50878;3.207;
151209;210150;-49.1586394;66.9910008;1085.365;3D;1.549;10;35;51006;3.197;
151209;220150;-49.1586088;66.9910015;1091.199;3D;1.792;10;35;51082;3.207;
151209;230150;-49.1586226;66.9910041;1096.501;3D;1.771;11;35;47769;3.231;
151210;000150;-49.1586050;66.9910050;1094.939;3D;1.580;8;35;47743;3.244;
151210;010150;-49.1585874;66.9910199;1095.035;3D;1.938;11;35;47487;3.254;
151210;020150;-49.1586175;66.9910318;1104.094;3D;2.712;10;35;50110;3.229;
151210;030150;-49.1586153;66.9909918;1086.865;3D;1.841;8;35;48513;3.229;
151210;040150;-49.1586160;66.9910191;1092.037;3D;1.529;9;35;47365;3.248;
151210;050150;-49.1586157;66.9910402;1102.256;3D;1.394;10;35;47339;3.248;
151210;060150;-49.1586005;66.9910213;1094.266;3D;1.632;11;35;46477;3.252;
151210;070150;-49.1586125;66.9910221;1092.674;3D;1.455;12;35;45247;3.265;
151210;080150;-49.1586269;66.9910243;1093.537;3D;1.660;13;35;46078;3.273;
151210;090150;-49.1586211;66.9910289;1099.516;3D;1.352;11;35;45823;3.261;
151210;100150;-49.1586079;66.9910229;1099.955;3D;1.627;9;35;44466;3.274;
151210;110150;-49.1585992;66.9910040;1094.931;3D;1.322;11;35;44799;3.285;
151210;120150;-49.1586391;66.9909946;1094.589;3D;1.682;12;35;44990;3.268;
151210;130150;-49.1586254;66.9910085;1095.859;3D;2.467;9;41;44990;3.279;
151210;140150;-49.1586116;66.9910372;1099.295;3D;3.433;8;35;45054;3.281;
151210;150150;-49.1586044;66.9910219;1099.065;3D;2.629;9;39;45119;3.279;
151210;160150;-49.1586180;66.9910137;1100.102;3D;1.778;9;35;45247;3.277;
151210;170150;-49.1586109;66.9910138;1099.328;3D;1.300;10;35;45925;3.266;
151210;180150;-49.1585958;66.9909844;1094.670;3D;1.544;11;35;46335;3.267;
151210;190150;-49.1585876;66.9910165;1104.138;3D;1.267;11;35;47038;3.258;
151210;200150;-49.1585549;66.9910010;1094.940;3D;1.287;12;35;46911;3.243;
151210;210150;-49.1586131;66.9910012;1088.494;3D;1.758;11;35;47221;3.253;
151210;220150;-49.1586302;66.9910269;1093.328;3D;1.609;9;35;46783;3.259;
151210;230150;-49.1586177;66.9910141;1098.763;3D;1.744;9;41;47487;3.246;
151211;000150;-49.1585820;66.9910109;1096.667;3D;1.571;8;41;47807;3.251;
151211;010150;-49.1585769;66.9910209;1094.685;3D;1.348;11;35;47614;3.250;
151211;020150;-49.1586203;66.9910359;1104.363;3D;3.042;9;35;47614;3.251;
151211;030150;-49.1586223;66.9910038;1090.463;3D;2.288;9;35;47295;3.251;
151211;040150;-49.1586312;66.9910161;1093.034;3D;1.747;10;35;46719;3.249;
151211;050150;-49.1586201;66.9910538;1102.725;3D;1.472;9;35;46783;3.248;
151211;060150;-49.1586255;66.9910139;1093.052;3D;1.283;12;35;46911;3.259;
151211;070150;-49.1586333;66.9910151;1089.637;3D;1.145;12;35;47167;3.254;
151211;080150;-49.1586544;66.9910208;1095.808;3D;1.547;14;35;47231;3.252;
151211;090150;-49.1586501;66.9910259;1097.429;3D;1.470;12;35;47231;3.244;
151211;100150;-49.1586329;66.9910149;1096.774;3D;1.834;9;41;47105;3.247;
151211;110150;-49.1586219;66.9910065;1096.427;3D;1.844;9;35;47038;3.256;
151211;120150;-49.1586249;66.9909956;1094.978;3D;2.154;12;35;47038;3.252;
151211;130150;-49.1586079;66.9910146;1094.834;3D;2.709;8;35;46847;3.245;
151211;140150;-49.1586032;66.9910297;1096.235;3D;2.879;9;35;47038;3.257;
151211;150150;-49.1586192;66.9910096;1102.757;3D;1.600;9;35;47102;3.254;
151211;160150;-49.1585982;66.9910080;1102.107;3D;1.370;11;35;47614;3.250;
151211;170150;-49.1586005;66.9910052;1097.249;3D;1.504;11;35;47935;3.247;
151211;180150;-49.1586094;66.9909760;1092.710;3D;1.553;11;39;47551;3.241;
151211;190150;-49.1585886;66.9910079;1101.649;3D;1.335;12;35;47167;3.247;
151211;200150;-49.1585599;66.9910106;1098.404;3D;1.413;10;35;47487;3.247;
151211;210150;-49.1585683;66.9910018;1093.753;3D;1.601;11;35;47871;3.247;
151211;220150;-49.1585946;66.9910141;1097.242;3D;1.611;11;35;47614;3.237;
151211;230150;-49.1585997;66.9910107;1097.014;3D;1.218;11;41;47231;3.251;
151212;000150;-49.1585815;66.9910015;1094.470;3D;1.546;9;41;47295;3.251;
151212;010150;-49.1585899;66.9910228;1095.138;3D;1.716;10;41;47423;3.251;
151212;020150;-49.1586301;66.9910358;1102.686;3D;3.168;8;35;46911;3.258;
151212;030150;-49.1586015;66.9910179;1094.513;3D;2.200;9;35;46526;3.259;
151212;040150;-49.1586283;66.9910353;1096.403;3D;1.792;11;35;46375;3.261;
151212;050150;-49.1586101;66.9910413;1102.912;3D;1.388;10;35;45823;3.262;
151212;060150;-49.1586207;66.9910117;1092.114;3D;1.232;12;35;45502;3.272;
151212;070150;-49.1586420;66.9910241;1093.549;3D;1.310;12;35;45566;3.262;
151212;080150;-49.1586378;66.9910238;1097.591;3D;1.201;14;35;46078;3.267;
151212;090150;-49.1586073;66.9910197;1099.075;3D;2.143;11;35;46078;3.265;
151212;100150;-49.1586235;66.9910103;1097.584;3D;2.266;10;41;46269;3.264;
151212;110150;-49.1586238;66.9910008;1092.697;3D;1.389;12;35;46399;3.259;
151212;120150;-49.1586490;66.9910038;1096.242;3D;2.195;11;35;46078;3.262;
151212;130150;-49.1586169;66.9910258;1095.197;3D;1.824;9;35;45743;3.261;
1512111;35;45887;3.256;
151213;050150;-49.1586163;66.9910398;1100.704;3D;1.437;10;35;45502;3.267;
151213;060150;-49.1586018;66.9910098;1091.412;3D;1.861;10;41;45552;3.269;
151213;070150;-49.1586408;66.9910201;1091.835;3D;1.119;13;35;45695;3.263;
151213;080150;-49.1586597;66.9910300;1098.387;3D;1.279;14;35;45853;3.267;
151213;090150;-49.1586305;66.9910231;1098.255;3D;1.404;12;35;46719;3.263;
151213;100150;-49.1586288;66.9910165;1097.603;3D;1.716;10;41;47871;3.250;
151213;110150;-49.1586420;66.9910060;1093.167;3D;1.263;11;35;48638;3.234;
151213;120150;-49.1586247;66.9910106;1092.935;3D;2.297;10;41;49213;3.226;
151213;130150;-49.1586265;66.9910284;1095.675;3D;1.794;8;41;51102;3.213;
151213;140150;-49.1586705;66.9910462;1106.103;3D;2.716;8;35;50890;3.203;
151213;150150;-49.1586475;66.9910211;1097.892;3D;2.331;9;35;53311;3.187;
151213;160150;-49.1586337;66.9910101;1100.633;3D;1.696;11;35;53682;3.172;
151213;170150;-49.1586212;66.9910113;1095.003;3D;1.996;9;35;52988;3.175;
151213;180150;-49.1586205;66.9909983;1093.582;3D;1.619;10;35;53887;3.166;
151213;190150;-49.1586062;66.9910181;1103.218;3D;1.397;12;35;54526;3.156;
151213;200150;-49.1585771;66.9910156;1096.375;3D;1.222;13;35;55038;3.150;
151213;210150;-49.1586215;66.9910042;1091.594;3D;1.504;12;41;55294;3.144;
151213;220150;-49.1586129;66.9910144;1095.389;3D;2.385;11;35;55224;3.149;
151213;230150;-49.1586052;66.9909990;1094.813;3D;1.672;10;35;55090;3.149;
151214;000150;-49.1585646;66.9910027;1095.966;3D;1.416;10;41;55166;3.148;
151214;010150;-49.1585981;66.9910263;1095.630;3D;2.425;10;41;54964;3.149;
151214;020150;-49.1585787;66.9910209;1094.189;3D;2.312;8;35;55359;3.142;
151214;030150;-49.1586560;66.9909986;1089.117;3D;1.974;8;35;56062;3.141;
151214;040150;-49.1586300;66.9910191;1089.752;3D;2.304;8;35;56638;3.128;
151214;050150;-49.1586101;66.9910392;1098.770;3D;1.866;11;35;56511;3.132;
151214;060150;-49.1586193;66.9910094;1090.532;3D;1.356;13;35;55935;3.137;
151214;070150;-49.1586305;66.9910136;1089.328;3D;1.525;13;41;55935;3.131;
151214;080150;-49.1586399;66.9910380;1098.180;3D;1.578;13;35;55359;3.143;
151214;090150;-49.1586066;66.9910339;1100.615;3D;2.019;12;35;55359;3.143;
151214;100150;-49.1586412;66.9910071;1093.575;3D;1.946;10;35;56254;3.143;
151214;110150;-49.1586471;66.9909976;1091.736;3D;1.492;10;41;56447;3.131;
151214;120150;-49.1586518;66.9910010;1094.629;3D;1.790;11;41;57015;3.121;
151214;130150;-49.1586170;66.9910179;1093.631;3D;2.187;9;41;56766;3.127;
151214;140150;-49.1586681;66.9910394;1105.199;3D;2.798;7;35;57471;3.113;
151214;150150;-49.1586280;66.9910135;1101.381;3D;1.655;10;35;57471;3.113;
151214;160150;-49.1586196;66.9910099;1103.407;3D;1.422;11;35;56895;3.122;
151214;170150;-49.1585992;66.9910081;1100.992;3D;1.909;9;35;57919;3.108;
151214;180150;-49.1586324;66.9909875;1090.721;3D;1.653;11;35;57599;3.107;
151214;190150;-49.1586219;66.9910122;1102.173;3D;1.844;12;35;57023;3.115;
151214;200150;-49.1586124;66.9910248;1096.906;3D;1.417;11;35;57407;3.117;
151214;210150;-49.1586329;66.9910127;1090.871;3D;1.530;11;35;57599;3.105;
151214;220150;-49.1586038;66.9910062;1096.993;3D;1.546;12;35;57407;3.108;
151214;230150;-49.1586637;66.9909995;1095.902;3D;1.891;12;35;57407;3.110;
151215;000150;-49.1585873;66.9910119;1097.414;3D;1.634;10;41;57471;3.117;
151215;010150;-49.1586196;66.9910216;1096.855;3D;2.063;11;41;57792;3.110;
151215;020150;-49.1586398;66.9910248;1100.113;3D;2.413;8;35;57802;3.111;
151215;030150;-49.1586319;66.9910208;1092.622;3D;1.434;9;35;57790;3.110;
151215;040150;-49.1586318;66.9910214;1094.130;3D;2.021;10;35;57726;3.116;
151215;050150;-49.1586116;66.9910322;1097.676;3D;1.428;12;35;57790;3.106;
151215;060150;-49.1586362;66.9910163;1092.208;3D;1.615;12;35;58238;3.109;
151215;070150;-49.1586342;66.9910221;1092.703;3D;1.387;12;35;58123;3.107;
151215;080150;-49.1586476;66.9910335;1096.297;3D;1.778;12;35;57662;3.104;
151215;090150;-49.1586467;66.9910123;1096.658;3D;1.940;11;35;57726;3.107;
151215;100150;-49.1586527;66.9910194;1098.469;3D;1.812;11;35;58099;3.105;
151215;110150;-49.1586350;66.9909912;1096.439;3D;1.752;10;41;57790;3.111;
151215;120150;-49.1586516;66.9910027;1095.746;3D;2.315;10;41;57919;3.104;
151215;130150;-49.1586246;66.9910159;1094.305;3D;2.563;9;35;57463;3.114;
151215;140150;-49.1586472;66.9910497;1103.103;3D;1.987;7;41;57306;3.123;
151215;150150;-49.1586143;66.9910219;1099.330;3D;1.682;11;35;57535;3.112;
151215;160150;-49.1586285;66.9910113;1098.364;3D;1.457;10;35;57599;3.111;
151215;170150;-49.1586449;66.9910244;1100.659;3D;1.769;10;35;57599;3.109;
151215;180150;-49.1586269;66.9909896;1094.695;3D;1.600;10;35;57854;3.107;
151215;190150;-49.1586208;66.9910134;1098.093;3D;1.912;11;35;57640;3.108;
151215;200150;-49.1586050;66.9910099;1096.662;3D;1.487;10;35;57599;3.115;
151215;210150;-49.1586038;66.9909993;1093.493;3D;1.447;11;41;57790;3.107;
151215;220150;-49.1585854;66.9910173;1098.404;3D;1.666;11;41;57662;3.107;
151215;230150;-49.1586226;66.9909969;1096.771;3D;1.877;9;41;57698;3.108;
151216;000150;-49.1586312;66.9909997;1093.396;3D;1.949;9;41;57535;3.105;
151216;010150;-49.1586273;66.9910278;1096.930;3D;2.487;10;41;57726;3.112;
151216;020150;-49.1586305;66.9910263;1099.630;3D;3.117;8;41;57597;3.112;
151216;030150;-49.1586418;66.9910226;1094.259;3D;2.230;9;35;57726;3.109;
151216;040150;-49.1586495;66.9910231;1094.473;3D;1.925;10;35;57599;3.109;
151216;050150;-49.1586247;66.9910403;1097.617;3D;1.414;12;35;57278;3.120;
151216;060150;-49.1586428;66.9910240;1093.353;3D;1.297;13;35;57535;3.115;
151216;070150;-49.1586667;66.9910163;1094.180;3D;1.471;11;41;57726;3.103;
151216;080150;-49.1586679;66.9910241;1095.280;3D;1.593;10;41;57599;3.112;
151216;090150;-49.1586570;66.9910168;1098.561;3D;1.682;11;35;57662;3.112;
151216;100150;-49.1586269;66.9910140;1098.690;3D;1.666;10;35;57726;3.113;
151216;110150;-49.1586450;66.9910028;1092.826;3D;1.726;12;35;57407;3.111;
151216;120150;-49.1586642;66.9910063;1093.547;3D;2.258;10;35;56959;3.115;
151216;130150;-49.1586323;66.9910218;1094.420;3D;2.243;10;35;56638;3.132;
151216;140150;-49.1586674;66.9910415;1106.891;3D;1.727;8;41;56574;3.135;
151216;150150;-49.1586254;66.9910131;1093.718;3D;2.829;11;41;56574;3.133;
151216;160150;-49.1586393;66.9910118;1097.745;3D;1.243;11;35;56895;3.127;
151216;170150;-49.1586359;66.9910140;1096.819;3D;1.708;11;35;57150;3.123;
151216;180150;-49.1586097;66.9910068;1097.110;3D;1.610;12;35;57023;3.108;
151216;190150;-49.1586087;66.9910219;1102.665;3D;1.450;10;41;56383;3.135;
151216;200150;-49.1586299;66.9910175;1089.012;3D;2.259;9;35;56383;3.129;
151216;210150;-49.1586366;66.9909942;1086.888;3D;1.918;11;35;55672;3.143;
151216;220150;-49.1586306;66.9910120;1094.058;3D;1.693;12;39;55614;3.136;
151216;230150;-49.1586435;66.9910141;1096.830;3D;2.469;9;41;55423;3.159;
151217;000150;-49.1586033;66.9910103;1096.641;3D;1.877;10;35;55680;3.156;
151217;010204;-49.1586467;66.9910124;1095.604;3D;2.251;10;35;55274;3.141;
151217;020150;-49.1586104;66.9909992;1088.768;3D;2.285;7;35;55230;3.148;
151217;030150;-49.1586724;66.9909996;1088.303;3D;1.562;9;35;54782;3.152;
151217;040150;-49.1586670;66.9910300;1094.664;3D;1.757;10;35;54782;3.161;
151217;050150;-49.1586145;66.9910220;1095.109;3D;1.838;9;41;54516;3.152;
151217;060150;-49.1586523;66.9910083;1092.054;3D;1.351;10;35;54206;3.175;
151217;070150;-49.1586896;66.9910227;1095.702;3D;1.288;12;35;54789;3.156;
151217;080150;-49.1586933;66.9910289;1097.969;3D;1.567;10;35;55487;3.154;
151217;090150;-49.1586784;66.9910030;1096.462;3D;1.617;11;41;54974;3.152;
151217;100150;-49.1586620;66.9910019;1098.646;3D;1.475;10;41;54335;3.167;
151217;110150;-49.1586290;66.9909853;1092.646;3D;1.682;12;35;54608;3.158;
151217;120150;-49.1586514;66.9910112;1094.587;3D;2.261;10;35;54480;3.171;
151217;130150;-49.1586687;66.9910223;1096.660;3D;2.453;10;42;55230;3.161;
151217;140150;-49.1586653;66.9910296;1103.193;3D;2.195;9;35;55871;3.152;
151217;150150;-49.1586593;66.9910140;1102.858;3D;1.230;12;35;55294;3.151;
151217;160150;-49.1586482;66.9910123;1095.494;3D;2.135;10;35;55038;3.155;
151217;170150;-49.1586301;66.9910156;1099.303;3D;1.673;11;35;55550;3.140;
151217;180150;-49.1586117;66.9910083;1100.365;3D;1.431;13;35;54764;3.152;
151217;190150;-49.1585846;66.9910039;1101.244;3D;1.351;11;35;56158;3.131;
151217;200150;-49.1585812;66.9910124;1097.844;3D;1.369;12;35;55294;3.151;
151217;210150;-49.1586140;66.9909952;1093.809;3D;1.774;13;35;54974;3.159;
151217;220150;-49.1586276;66.9910027;1094.479;3D;1.452;13;35;55038;3.161;
151217;230150;-49.1586611;66.9910079;1094.534;3D;2.105;9;35;55230;3.140;
151218;000150;-49.1586395;66.9910237;1095.839;3D;1.961;10;35;54905;3.163;
151218;010150;-49.1586673;66.9910197;1096.633;3D;1.872;10;35;55230;3.150;
151218;020150;-49.1586660;66.9910176;1095.852;3D;3.757;8;41;55166;3.149;
151218;030150;-49.1586700;66.9910202;1091.880;3D;1.812;9;41;55614;3.144;
151218;040150;-49.1586806;66.9910288;1094.850;3D;1.562;10;35;55806;3.144;
151218;050150;-49.1586426;66.9910288;1099.685;3D;1.560;9;41;55806;3.138;
151218;060150;-49.1586747;66.9910098;1090.461;3D;1.288;12;35;55935;3.135;
151218;070150;-49.1586730;66.9910225;1091.470;3D;1.666;12;35;56126;3.132;
151218;080150;-49.1586824;66.9910321;1098.606;3D;1.441;11;35;55871;3.142;
151218;090150;-49.1586689;66.9910187;1097.913;3D;1.994;12;35;55550;3.141;
151218;100150;-49.1586587;66.9910087;1097.466;3D;1.468;11;41;55294;3.149;
151218;110150;-49.1586650;66.9909882;1092.343;3D;1.434;11;35;56383;3.134;
151218;120150;-49.1586271;66.9910122;1092.573;3D;2.030;10;41;56062;3.131;
151218;130150;-49.1586403;66.9910200;1093.383;3D;2.830;9;35;54604;3.143;
151218;140150;-49.1586654;66.9910343;1106.176;3D;1.751;9;35;54590;3.166;
151218;150150;-49.1586625;66.9910141;1104.954;3D;1.627;10;35;53375;3.167;
151218;160150;-49.1586494;66.9910101;1098.132;3D;1.247;12;35;52094;3.196;
151218;170150;-49.1586449;66.9910166;1095.220;3D;2.614;9;41;51582;3.202;
151218;180150;-49.1586078;66.9910032;1102.883;3D;1.305;12;35;51518;3.213;
151218;190150;-49.1585957;66.9910152;1100.797;3D;1.278;12;35;52158;3.199;
151218;200150;-49.1586024;66.9910069;1096.714;3D;2.019;10;35;53375;3.190;
151218;210150;-49.1586155;66.9909936;1093.040;3D;1.763;12;35;53630;3.171;
151218;220150;-49.1586638;66.9910102;1095.146;3D;1.482;12;35;53887;3.169;
151218;230150;-49.1586359;66.9909828;1095.885;3D;1.584;10;41;53912;3.173;
151219;000150;-49.1586248;66.9910149;1095.604;3D;1.513;11;41;54014;3.168;
151219;010150;-49.1586749;66.9910260;1100.039;3D;1.860;10;35;54212;3.164;
151219;020150;-49.1586595;66.9910154;1095.282;3D;2.936;8;35;54018;3.172;
151219;030150;-49.1586649;66.9910216;1092.310;3D;1.709;9;35;54212;3.155;
151219;040202;-49.1586468;66.9910213;1094.846;3D;1.725;11;41;53950;3.157;
151219;050150;-49.1586432;66.9910310;1098.496;3D;1.369;10;35;52799;3.180;
151219;060150;-49.1586712;66.9910224;1091.947;3D;1.193;12;41;53758;3.177;
151219;070150;-49.1586834;66.9910262;1091.550;3D;1.288;12;35;53910;3.172;
151219;080150;-49.1587023;66.9910152;1095.161;3D;1.492;11;35;54078;3.174;
151219;090150;-49.1586749;66.9910191;1096.940;3D;1.626;11;35;54526;3.169;
151219;100150;-49.1586757;66.9910216;1098.500;3D;1.851;11;35;55359;3.150;
